t,pos_x, pos_y, pos_z, roll, pitch, yaw,x_vel, y_vel, z_vel, roll_rate, pitch_rate, yaw_rate,left_hip_yaw_pos, left_hip_roll_pos, left_hip_pitch_pos, left_knee_pitch_pos,right_hip_yaw_pos, right_hip_roll_pos, right_hip_pitch_pos, right_knee_pitch_pos,left_shoulder_yaw_pos, left_shoulder_pitch_pos, left_elbow_pitch_pos,right_shoulder_yaw_pos, right_shoulder_pitch_pos, right_elbow_pitch_pos,left_hip_yaw_vel, left_hip_roll_vel, left_hip_pitch_vel, left_knee_pitch_vel,right_hip_yaw_vel, right_hip_roll_vel, right_hip_pitch_vel, right_knee_pitch_vel,left_shoulder_yaw_vel, left_shoulder_pitch_vel, left_elbow_pitch_vel,right_shoulder_yaw_vel, right_shoulder_pitch_vel, right_elbow_pitch_vel,left_hip_yaw_pos_ref, left_hip_roll_pos_ref, left_hip_pitch_pos_ref, left_knee_pitch_pos_ref,right_hip_yaw_pos_ref, right_hip_roll_pos_ref, right_hip_pitch_pos_ref, right_knee_pitch_pos_ref,left_shoulder_yaw_pos_ref, left_shoulder_pitch_pos_ref, left_elbow_pitch_pos_ref,right_shoulder_yaw_pos_ref, right_shoulder_pitch_pos_ref, right_elbow_pitch_pos_ref,left_hip_yaw_vel_ref, left_hip_roll_vel_ref, left_hip_pitch_vel_ref, left_knee_pitch_vel_ref,right_hip_yaw_vel_ref, right_hip_roll_vel_ref, right_hip_pitch_vel_ref, right_knee_pitch_vel_ref,left_shoulder_yaw_vel_ref, left_shoulder_pitch_vel_ref, left_elbow_pitch_vel_ref,right_shoulder_yaw_vel_ref, right_shoulder_pitch_vel_ref, right_elbow_pitch_vel_ref,left_hip_yaw_tor_ref, left_hip_roll_tor_ref, left_hip_pitch_tor_ref, left_knee_pitch_tor_ref,right_hip_yaw_tor_ref, right_hip_roll_tor_ref, right_hip_pitch_tor_ref, right_knee_pitch_tor_ref,left_shoulder_yaw_tor_ref, left_shoulder_pitch_tor_ref, left_elbow_pitch_tor_ref,right_shoulder_yaw_tor_ref, right_shoulder_pitch_tor_ref, right_elbow_pitch_tor_ref,
0.059,-0.00203903,-0.000882985,-0.0102831,0.00539035,-0.0312686,-0.186062,0.010532,0.00444881,0.010532,0.00444881,0.161978,0.0728311,0.161978,0.0728311,0,0,0,0,0,0,0,0,0,0,0,0,
0.06,-0.00203353,-0.000914446,-0.0104656,0.00558925,-0.0316513,-0.178915,0.0106896,0.00451944,0.0106896,0.00451944,0.153243,0.0684108,0.153243,0.0684108,0,0,0,0,0,0,0,0,0,0,0,0,
0.061,-0.00202785,-0.000946287,-0.0106409,0.00576372,-0.0320319,-0.17171,0.0108384,0.00458564,0.0108384,0.00458564,0.144434,0.0639869,0.144434,0.0639869,0,0,0,0,0,0,0,0,0,0,0,0,
0.062,-0.00202201,-0.000978509,-0.010809,0.00591521,-0.0324109,-0.164465,0.0109784,0.00464741,0.0109784,0.00464741,0.135571,0.0595704,0.135571,0.0595704,0,0,0,0,0,0,0,0,0,0,0,0,
0.063,-0.00201603,-0.00101111,-0.0109698,0.00604503,-0.0327886,-0.157198,0.0111096,0.00470478,0.0111096,0.00470478,0.126672,0.0551708,0.126672,0.0551708,0,0,0,0,0,0,0,0,0,0,0,0,
0.064,-0.00200993,-0.00104409,-0.0111234,0.00615444,-0.0331652,-0.149927,0.0112318,0.00475776,0.0112318,0.00475776,0.117757,0.0507969,0.117757,0.0507969,0,0,0,0,0,0,0,0,0,0,0,0,
0.065,-0.00200373,-0.00107744,-0.0112697,0.00624462,-0.0335412,-0.142667,0.0113451,0.00480639,0.0113451,0.00480639,0.108846,0.0464569,0.108846,0.0464569,0,0,0,0,0,0,0,0,0,0,0,0,
0.066,-0.00199745,-0.00111117,-0.0114087,0.00631668,-0.0339167,-0.135436,0.0114495,0.00485069,0.0114495,0.00485069,0.0999566,0.0421584,0.0999566,0.0421584,0,0,0,0,0,0,0,0,0,0,0,0,
0.067,-0.0019911,-0.00114527,-0.0115405,0.00637166,-0.0342922,-0.128248,0.011545,0.00489072,0.011545,0.00489072,0.0911064,0.0379086,0.0911064,0.0379086,0,0,0,0,0,0,0,0,0,0,0,0,
0.068,-0.00198471,-0.00117975,-0.0116652,0.00641056,-0.0346677,-0.121118,0.0116317,0.00492653,0.0116317,0.00492653,0.0823128,0.0337145,0.0823128,0.0337145,0,0,0,0,0,0,0,0,0,0,0,0,
